timestamp,merchant_category,amount (INR),transaction_status
2022-06-27,Entertainment,1723,SUCCESS
2023-05-26,Grocery,22,SUCCESS
2024-05-13,Transport,22,SUCCESS
2020-11-03,Shopping,517,SUCCESS
2025-04-27,Food,22,SUCCESS
2024-11-15,Other,3252,SUCCESS
2023-11-02,Grocery,3624,SUCCESS
2022-03-15,Shopping,22,SUCCESS
2024-07-03,Food,22,SUCCESS
2024-10-15,Shopping,1542,SUCCESS
2024-11-28,Healthcare,4031,SUCCESS
2023-02-01,Food,1161,SUCCESS
2025-09-23,Grocery,1624,SUCCESS
2021-05-21,Other,1997,SUCCESS
2019-09-12,Grocery,22,SUCCESS
2023-06-24,Other,2491,SUCCESS
2022-01-04,Food,2050,SUCCESS
2023-06-02,Healthcare,473,SUCCESS
2026-04-12,Food,629,SUCCESS
2022-12-03,Other,2460,SUCCESS
2025-09-23,Food,2072,SUCCESS
2024-11-24,Food,22,SUCCESS
2021-11-09,Utilities,1793,SUCCESS
2024-06-18,Utilities,3003,SUCCESS
2023-09-19,Other,2257,SUCCESS
2024-09-15,Shopping,6095,SUCCESS
2019-06-17,Food,1337,SUCCESS
2023-08-25,Entertainment,486,SUCCESS
2022-09-24,Entertainment,847,SUCCESS
2026-04-21,Grocery,3764,FAILED
2025-03-03,Healthcare,947,SUCCESS
2019-07-31,Grocery,2572,SUCCESS
2025-04-13,Other,2919,SUCCESS
2018-10-12,Transport,4923,FAILED
2025-07-08,Other,1008,SUCCESS
2019-08-03,Entertainment,22,FAILED
2024-05-04,Food,3703,SUCCESS
2020-02-16,Food,2289,SUCCESS
2026-05-10,Fuel,4509,SUCCESS
2025-09-20,Grocery,1838,SUCCESS
2024-09-30,Other,2902,SUCCESS
2018-05-07,Food,2909,SUCCESS
2025-09-03,Education,6491,SUCCESS
2024-05-02,Entertainment,1936,SUCCESS
2021-03-15,Entertainment,3134,SUCCESS
2024-10-23,Other,1814,SUCCESS
2022-12-12,Grocery,1785,SUCCESS
2023-06-28,Food,503,SUCCESS
2025-07-24,Food,2174,SUCCESS
2026-05-11,Healthcare,3050,SUCCESS
2021-01-23,Utilities,22,SUCCESS
2025-08-24,Food,3504,SUCCESS
2023-09-06,Entertainment,758,SUCCESS
2021-12-04,Grocery,2025,SUCCESS
2025-07-15,Entertainment,3797,SUCCESS
2021-01-15,Transport,22,SUCCESS
2025-12-18,Food,3159,SUCCESS
2025-03-06,Grocery,3553,SUCCESS
2024-03-30,Grocery,1905,SUCCESS
2022-04-28,Grocery,22,SUCCESS
2025-09-26,Grocery,307,SUCCESS
2023-10-22,Fuel,3323,SUCCESS
2021-05-10,Fuel,22,SUCCESS
2020-11-21,Shopping,656,SUCCESS
2025-08-12,Shopping,22,SUCCESS
2026-05-06,Food,2314,SUCCESS
2020-06-29,Shopping,22,SUCCESS
2022-12-14,Transport,22,SUCCESS
2021-07-31,Food,22,SUCCESS
2020-11-18,Fuel,2023,SUCCESS
2020-01-25,Entertainment,22,SUCCESS
2020-11-01,Utilities,1867,SUCCESS
2020-10-04,Entertainment,4447,SUCCESS
2023-02-02,Entertainment,1163,SUCCESS
2018-04-29,Shopping,4386,SUCCESS
2022-07-03,Shopping,2452,SUCCESS
2022-07-11,Food,22,SUCCESS
2023-08-14,Grocery,22,SUCCESS
2019-11-25,Grocery,22,SUCCESS
2024-04-03,Grocery,2070,SUCCESS
2023-01-15,Transport,2667,SUCCESS
2023-03-28,Other,253,SUCCESS
2022-11-05,Shopping,22,SUCCESS
2022-05-31,Shopping,1741,SUCCESS
2025-11-28,Other,53,SUCCESS
2024-03-03,Healthcare,1569,SUCCESS
2026-04-15,Entertainment,3096,SUCCESS
2026-03-14,Food,2060,SUCCESS
2024-02-12,Utilities,213,SUCCESS
2024-06-29,Grocery,1337,SUCCESS
2024-01-24,Grocery,22,SUCCESS
2023-06-20,Food,2226,SUCCESS
2023-08-26,Healthcare,3110,SUCCESS
2023-02-28,Food,423,SUCCESS
2025-04-26,Healthcare,3782,SUCCESS
2024-08-05,Food,1292,SUCCESS
2022-12-29,Fuel,1701,SUCCESS
2025-10-25,Healthcare,791,SUCCESS
2022-04-14,Utilities,2865,SUCCESS
2023-04-09,Food,1242,SUCCESS
2025-09-11,Other,3343,SUCCESS
2020-09-25,Food,1354,SUCCESS
2020-02-05,Shopping,2159,SUCCESS
2026-05-31,Shopping,131,SUCCESS
2024-02-08,Education,3322,SUCCESS
2025-07-25,Food,5461,SUCCESS
2025-09-12,Food,2845,SUCCESS
2026-02-13,Utilities,22,SUCCESS
2020-10-26,Food,2488,SUCCESS
2025-03-14,Grocery,2532,SUCCESS
2021-07-18,Fuel,1944,SUCCESS
2025-06-23,Food,22,FAILED
2025-08-23,Fuel,4505,SUCCESS
2025-07-30,Food,2486,SUCCESS
2018-02-13,Food,2166,SUCCESS
2018-07-06,Food,3568,SUCCESS
2023-09-27,Healthcare,22,SUCCESS
2023-11-07,Utilities,916,SUCCESS
2026-01-22,Food,1032,SUCCESS
2018-12-08,Grocery,301,SUCCESS
2023-12-08,Education,366,SUCCESS
2021-03-28,Entertainment,3527,SUCCESS
2025-08-04,Utilities,933,SUCCESS
2023-06-07,Transport,381,SUCCESS
2025-09-23,Utilities,42,SUCCESS
2022-08-31,Grocery,871,SUCCESS
2025-10-28,Food,3342,SUCCESS
2020-02-12,Transport,22,SUCCESS
2022-03-10,Shopping,992,SUCCESS
2020-08-06,Utilities,22,SUCCESS
2024-11-07,Utilities,1671,SUCCESS
2025-11-10,Entertainment,559,SUCCESS
2026-04-14,Food,2226,SUCCESS
2026-05-16,Healthcare,22,FAILED
2024-08-07,Shopping,4635,SUCCESS
2019-06-07,Food,112,SUCCESS
2022-04-23,Grocery,22,SUCCESS
2026-02-01,Shopping,2707,SUCCESS
2017-12-04,Food,2376,SUCCESS
2022-12-22,Grocery,1564,SUCCESS
2023-09-09,Other,1996,SUCCESS
2018-02-23,Fuel,22,SUCCESS
2019-09-15,Fuel,22,SUCCESS
2023-07-20,Other,2763,FAILED
2022-02-13,Food,1963,SUCCESS
2023-08-21,Utilities,22,SUCCESS
2025-10-27,Transport,2314,SUCCESS
2021-08-26,Other,4600,SUCCESS
2023-09-20,Fuel,3302,SUCCESS
2020-06-09,Entertainment,598,SUCCESS
2026-03-08,Transport,889,SUCCESS
2025-01-19,Grocery,438,SUCCESS
2023-07-22,Grocery,3755,SUCCESS
2021-05-05,Education,564,SUCCESS
2025-06-02,Healthcare,22,SUCCESS
2024-03-21,Grocery,1474,SUCCESS
2025-05-10,Utilities,22,SUCCESS
2025-01-02,Grocery,5478,FAILED
2024-05-24,Food,22,SUCCESS
2025-10-25,Food,250,SUCCESS
2026-05-30,Shopping,22,SUCCESS
2025-09-05,Fuel,851,SUCCESS
2025-10-12,Other,3277,SUCCESS
2023-09-02,Utilities,22,SUCCESS
2024-02-11,Other,22,SUCCESS
2024-07-07,Entertainment,41,SUCCESS
2025-01-16,Food,264,SUCCESS
2026-05-01,Shopping,22,SUCCESS
2022-03-02,Fuel,2429,SUCCESS
2021-12-14,Entertainment,22,SUCCESS
2025-05-06,Fuel,22,SUCCESS
2025-07-18,Fuel,1436,SUCCESS
2025-01-27,Food,1502,SUCCESS
2024-01-01,Grocery,422,SUCCESS
2022-01-09,Other,2943,SUCCESS
2020-06-01,Healthcare,720,SUCCESS
2025-05-30,Food,392,SUCCESS
2025-05-13,Education,904,SUCCESS
2025-05-23,Fuel,5042,SUCCESS
2024-07-08,Food,1962,SUCCESS
2023-12-13,Food,2624,SUCCESS
2021-04-27,Food,1982,FAILED
2021-03-18,Fuel,3168,SUCCESS
2026-05-02,Utilities,4097,SUCCESS
2021-04-06,Utilities,22,SUCCESS
2023-07-15,Other,443,SUCCESS
2023-05-20,Transport,22,SUCCESS
2022-04-07,Transport,1908,SUCCESS
2026-02-18,Utilities,3095,SUCCESS
2024-12-26,Utilities,1080,SUCCESS
2023-01-21,Transport,731,SUCCESS
2022-07-09,Food,2241,SUCCESS
2025-04-20,Other,3903,SUCCESS
2026-01-07,Fuel,1436,SUCCESS
2025-06-06,Utilities,22,SUCCESS
2024-10-29,Food,22,SUCCESS
2024-02-02,Healthcare,4766,SUCCESS
2025-07-14,Food,2024,FAILED
2021-11-21,Grocery,1792,SUCCESS
2021-07-21,Transport,2120,SUCCESS
2021-06-13,Utilities,22,SUCCESS
2023-04-25,Food,50,SUCCESS
2019-01-10,Other,22,SUCCESS
2021-07-08,Shopping,2945,SUCCESS
2026-05-30,Healthcare,22,SUCCESS
2024-04-08,Utilities,810,SUCCESS
2022-04-21,Shopping,1866,SUCCESS
2020-10-31,Entertainment,1216,SUCCESS
2023-05-19,Utilities,1473,SUCCESS
2024-06-02,Other,22,SUCCESS
2024-07-05,Healthcare,1077,FAILED
2025-05-22,Grocery,2180,SUCCESS
2021-02-15,Entertainment,1961,SUCCESS
2024-12-29,Entertainment,730,SUCCESS
2025-11-06,Entertainment,2730,SUCCESS
2025-10-26,Entertainment,1210,SUCCESS
2020-12-23,Utilities,2136,SUCCESS
2024-11-14,Utilities,2186,SUCCESS
2025-10-13,Education,2513,SUCCESS
2025-07-31,Fuel,2718,SUCCESS
2021-11-15,Transport,22,SUCCESS
2025-05-07,Transport,1572,SUCCESS
2023-10-24,Food,998,SUCCESS
2025-12-11,Utilities,3855,SUCCESS
2022-10-12,Grocery,4629,SUCCESS
2023-09-17,Entertainment,4605,FAILED
2024-10-17,Healthcare,3704,SUCCESS
2024-06-24,Food,22,SUCCESS
2023-08-25,Other,1258,SUCCESS
2021-12-02,Shopping,22,SUCCESS
2023-11-22,Grocery,246,SUCCESS
2023-08-25,Fuel,546,SUCCESS
2026-02-26,Entertainment,22,SUCCESS
2025-05-24,Food,5383,SUCCESS
2020-04-13,Fuel,2730,SUCCESS
2021-04-10,Grocery,2482,SUCCESS
2025-05-18,Fuel,2097,SUCCESS
2024-11-29,Food,22,SUCCESS
2020-07-17,Fuel,225,SUCCESS
2021-01-19,Shopping,22,SUCCESS
2025-05-19,Food,22,SUCCESS
2023-12-20,Healthcare,120,SUCCESS
2017-12-14,Entertainment,1388,SUCCESS
2022-03-17,Grocery,2748,SUCCESS
2023-11-24,Grocery,130,SUCCESS
2025-01-20,Grocery,279,SUCCESS
2023-12-30,Shopping,2251,SUCCESS
2024-08-01,Grocery,3522,SUCCESS
2023-07-31,Food,3758,SUCCESS
2024-02-19,Grocery,3064,SUCCESS
2020-11-30,Food,2930,FAILED
2025-03-04,Food,1876,SUCCESS
2024-03-09,Entertainment,3010,SUCCESS
2023-07-05,Healthcare,2774,SUCCESS
2025-05-06,Grocery,22,SUCCESS
2023-10-15,Utilities,2834,SUCCESS
2020-06-02,Food,2842,FAILED
2023-09-20,Grocery,308,SUCCESS
2022-04-25,Grocery,2712,SUCCESS
2023-07-05,Shopping,683,SUCCESS
2023-01-29,Utilities,2693,SUCCESS
2023-08-10,Grocery,1102,SUCCESS
2022-02-21,Food,676,SUCCESS
2025-07-07,Fuel,6212,SUCCESS
2024-02-03,Utilities,22,SUCCESS
2025-02-15,Grocery,2513,SUCCESS
2022-01-20,Other,22,SUCCESS
2021-03-18,Grocery,183,SUCCESS
2025-05-06,Grocery,673,FAILED
2017-10-21,Other,22,SUCCESS
2019-07-15,Grocery,2789,SUCCESS
2024-08-11,Other,22,SUCCESS
2025-02-28,Shopping,22,SUCCESS
2023-10-08,Entertainment,839,SUCCESS
2021-08-10,Utilities,3217,FAILED
2020-11-07,Utilities,2883,SUCCESS
2022-12-20,Grocery,3314,SUCCESS
2023-05-07,Other,707,SUCCESS
2022-08-18,Other,3402,SUCCESS
2022-10-18,Other,22,SUCCESS
2022-11-02,Education,3476,SUCCESS
2026-05-02,Fuel,1227,SUCCESS
2024-10-24,Food,2585,SUCCESS
2026-05-15,Food,804,SUCCESS
2023-08-15,Other,3196,SUCCESS
2023-04-13,Healthcare,22,SUCCESS
2025-11-18,Food,2995,SUCCESS
2025-08-29,Food,5047,SUCCESS
2023-11-18,Food,1328,SUCCESS
2019-12-21,Transport,2856,SUCCESS
2022-12-24,Grocery,2578,SUCCESS
2024-12-31,Shopping,2410,SUCCESS
2021-10-06,Utilities,1031,SUCCESS
2026-05-20,Other,1497,SUCCESS
2021-07-05,Healthcare,109,SUCCESS
2025-10-18,Other,22,SUCCESS
2023-09-30,Fuel,5507,SUCCESS
2026-02-16,Food,2769,SUCCESS
2024-10-18,Food,3682,SUCCESS
2019-09-03,Utilities,411,SUCCESS
2024-07-06,Shopping,22,SUCCESS
2023-09-01,Grocery,1582,SUCCESS
2025-12-25,Other,4754,SUCCESS
2023-01-01,Grocery,259,SUCCESS
2020-09-25,Grocery,2492,SUCCESS
2020-12-26,Grocery,22,SUCCESS
2021-02-12,Shopping,1728,SUCCESS
2021-09-23,Healthcare,4405,SUCCESS
2024-08-06,Utilities,2201,SUCCESS
2023-10-24,Shopping,1992,SUCCESS
2024-08-31,Grocery,2023,SUCCESS
2025-05-07,Shopping,1742,SUCCESS
2024-07-19,Utilities,22,SUCCESS
2018-07-20,Grocery,22,FAILED
2025-02-26,Grocery,22,SUCCESS
2022-04-15,Shopping,1520,SUCCESS
2020-08-29,Food,22,SUCCESS
2026-01-27,Other,22,SUCCESS
2021-12-08,Other,1274,SUCCESS
2024-02-17,Entertainment,1482,SUCCESS
2021-10-24,Food,796,SUCCESS
2023-05-16,Grocery,22,SUCCESS
2023-12-29,Shopping,2708,SUCCESS
2021-05-01,Other,22,SUCCESS
2026-02-12,Utilities,22,SUCCESS
2026-05-27,Fuel,1472,SUCCESS
2020-03-06,Other,1293,SUCCESS
2022-11-16,Food,22,SUCCESS
2023-03-09,Food,1987,SUCCESS
2020-08-06,Grocery,1444,SUCCESS
2021-09-09,Healthcare,22,SUCCESS
2024-08-03,Education,22,SUCCESS
2025-08-25,Food,2227,SUCCESS
2025-12-03,Other,1977,SUCCESS
2025-10-31,Food,529,SUCCESS
2025-10-04,Shopping,22,SUCCESS
2020-08-31,Other,2875,SUCCESS
2024-09-22,Entertainment,22,SUCCESS
2026-04-17,Food,22,SUCCESS
2019-12-12,Shopping,245,FAILED
2023-05-31,Utilities,178,SUCCESS
2017-09-21,Transport,1183,SUCCESS
2019-01-23,Grocery,2911,SUCCESS
2025-11-06,Food,93,FAILED
2023-12-09,Grocery,3632,SUCCESS
2025-02-27,Food,22,SUCCESS
2023-08-24,Fuel,2524,SUCCESS
2024-12-29,Utilities,22,SUCCESS
2018-06-02,Shopping,3426,SUCCESS
2024-10-28,Food,1946,SUCCESS
2024-12-27,Food,2672,SUCCESS
2017-11-16,Other,664,SUCCESS
2021-09-09,Entertainment,543,SUCCESS
2021-12-03,Shopping,732,SUCCESS
2022-03-13,Healthcare,3509,SUCCESS
2021-12-17,Other,1417,SUCCESS
2024-11-01,Entertainment,1591,SUCCESS
2022-12-18,Grocery,22,SUCCESS
2026-03-01,Shopping,22,SUCCESS
2024-03-08,Food,1719,SUCCESS
2025-05-21,Fuel,22,FAILED
2025-04-21,Fuel,4137,SUCCESS
2026-05-03,Other,1138,SUCCESS
2023-07-22,Transport,479,SUCCESS
2025-07-18,Grocery,560,SUCCESS
2023-04-02,Grocery,1779,SUCCESS
2026-03-29,Food,146,SUCCESS
2025-06-15,Other,4040,SUCCESS
2025-04-08,Food,2569,SUCCESS
2025-12-26,Food,22,SUCCESS
2026-02-14,Fuel,3703,SUCCESS
2023-12-02,Shopping,22,SUCCESS
2024-02-13,Education,2132,SUCCESS
2023-10-16,Entertainment,75,SUCCESS
2020-03-25,Shopping,22,SUCCESS
2021-11-17,Other,556,SUCCESS
2023-02-12,Food,1533,SUCCESS
2023-11-18,Food,2103,SUCCESS
2024-04-26,Fuel,3032,SUCCESS
2021-11-06,Other,22,SUCCESS
2026-01-25,Shopping,22,SUCCESS
2025-03-10,Fuel,515,SUCCESS
2022-01-23,Entertainment,1681,SUCCESS
2026-05-19,Utilities,22,SUCCESS
2024-09-02,Food,22,SUCCESS
2025-12-22,Healthcare,22,SUCCESS
2024-07-25,Utilities,22,SUCCESS
2018-03-18,Grocery,1047,SUCCESS
2026-05-22,Education,2989,SUCCESS
2026-02-09,Entertainment,3270,SUCCESS
2020-05-13,Other,22,FAILED
2022-05-18,Utilities,3514,SUCCESS
2025-07-15,Utilities,1597,SUCCESS
2022-04-13,Grocery,2213,SUCCESS
2024-10-08,Grocery,1676,SUCCESS
2023-12-07,Fuel,647,SUCCESS
2026-05-24,Healthcare,452,SUCCESS
2026-04-27,Other,1079,SUCCESS
2023-02-06,Healthcare,1419,SUCCESS
2023-10-08,Shopping,22,SUCCESS
2024-05-19,Utilities,4220,SUCCESS
2024-11-28,Entertainment,1225,FAILED
2025-08-19,Food,2953,SUCCESS
2022-04-11,Food,1348,SUCCESS
2022-05-10,Utilities,3924,SUCCESS
2022-09-24,Other,22,SUCCESS
2022-10-01,Fuel,1691,SUCCESS
2024-04-08,Food,500,SUCCESS
2024-03-23,Healthcare,902,SUCCESS
2021-11-06,Food,3287,SUCCESS
2023-04-16,Grocery,488,SUCCESS
2022-03-14,Food,2205,SUCCESS
2018-02-01,Utilities,2227,SUCCESS
2022-10-14,Other,22,SUCCESS
2024-03-10,Grocery,88,SUCCESS
2026-02-09,Fuel,3969,SUCCESS
2021-02-25,Other,459,SUCCESS
2023-05-21,Grocery,912,SUCCESS
2025-10-27,Entertainment,2290,SUCCESS
2018-08-17,Transport,1850,SUCCESS
2022-12-20,Grocery,4946,SUCCESS
2025-05-12,Shopping,534,SUCCESS
2025-11-14,Fuel,241,SUCCESS
2023-12-08,Food,2226,SUCCESS
2018-09-14,Fuel,1250,FAILED
2023-10-08,Healthcare,3585,SUCCESS
2021-11-02,Education,22,SUCCESS
2025-12-02,Healthcare,1704,SUCCESS
2025-02-21,Entertainment,2519,SUCCESS
2023-09-15,Other,22,FAILED
2025-08-17,Other,681,SUCCESS
2024-03-02,Healthcare,1301,SUCCESS
2023-01-07,Food,22,SUCCESS
2025-10-07,Entertainment,534,SUCCESS
2024-05-28,Food,2245,SUCCESS
2020-05-23,Shopping,907,SUCCESS
2025-12-19,Other,244,SUCCESS
2020-11-18,Food,1689,SUCCESS
2025-01-01,Food,22,SUCCESS
2017-06-06,Grocery,2152,SUCCESS
2020-07-30,Food,1202,SUCCESS
2022-10-22,Food,78,SUCCESS
2025-02-05,Food,22,SUCCESS
2023-08-02,Fuel,22,SUCCESS
2025-01-01,Food,3326,SUCCESS
2024-03-30,Utilities,22,SUCCESS
2022-12-25,Other,22,SUCCESS
2025-11-18,Healthcare,782,SUCCESS
2022-01-11,Fuel,3802,SUCCESS
2018-02-01,Shopping,786,SUCCESS
2018-03-22,Transport,1324,FAILED
2024-04-09,Shopping,3385,SUCCESS
2021-07-12,Grocery,22,SUCCESS
2025-05-22,Grocery,918,SUCCESS
2023-01-14,Shopping,1555,SUCCESS
2025-01-05,Other,3366,SUCCESS
2019-03-10,Fuel,22,SUCCESS
2022-11-17,Grocery,1801,SUCCESS
2023-04-25,Other,442,SUCCESS
2024-01-18,Food,23,SUCCESS
2025-11-08,Utilities,503,SUCCESS
2018-11-25,Utilities,2371,SUCCESS
2023-08-23,Food,4133,SUCCESS
2021-01-01,Fuel,22,SUCCESS
2022-04-21,Grocery,22,SUCCESS
2020-02-29,Utilities,1749,SUCCESS
2023-05-14,Shopping,754,SUCCESS
2022-03-29,Utilities,2734,SUCCESS
2021-11-19,Fuel,22,SUCCESS
2019-12-25,Utilities,897,SUCCESS
2025-05-18,Entertainment,3353,SUCCESS
2024-02-29,Grocery,22,SUCCESS
2026-04-26,Food,4160,SUCCESS
2026-03-30,Fuel,3819,SUCCESS
2021-12-17,Transport,22,SUCCESS
2020-04-22,Shopping,497,SUCCESS
2026-04-15,Food,3923,SUCCESS
2022-10-30,Utilities,2332,SUCCESS
2024-07-31,Shopping,204,SUCCESS
2026-01-09,Other,4590,SUCCESS
2026-03-15,Other,81,SUCCESS
2025-08-01,Grocery,1655,SUCCESS
2022-09-23,Other,2360,SUCCESS
2020-01-04,Healthcare,22,SUCCESS
2022-08-02,Shopping,22,SUCCESS
2025-09-26,Utilities,682,SUCCESS
2023-09-12,Entertainment,760,SUCCESS
2025-04-12,Other,3423,SUCCESS
2023-02-19,Utilities,1055,SUCCESS
2021-05-09,Other,4152,SUCCESS
2023-12-04,Shopping,22,SUCCESS
2021-01-08,Food,93,FAILED
2026-03-21,Healthcare,4885,SUCCESS
2025-09-10,Transport,22,SUCCESS
2020-04-01,Healthcare,1579,SUCCESS
2022-12-11,Food,2803,SUCCESS
2021-02-03,Food,22,SUCCESS
2025-09-02,Utilities,4370,SUCCESS
2022-05-16,Food,22,SUCCESS
2023-03-16,Other,22,SUCCESS
2025-08-07,Food,1986,SUCCESS
2025-02-20,Entertainment,22,SUCCESS
2025-07-22,Utilities,1018,SUCCESS
2024-06-18,Grocery,22,SUCCESS
2021-06-14,Other,1347,SUCCESS
2021-10-16,Grocery,779,SUCCESS
2024-12-07,Food,22,SUCCESS
2018-03-08,Other,22,SUCCESS
2018-10-14,Education,2335,SUCCESS
2020-09-14,Grocery,660,SUCCESS
2023-07-05,Other,22,SUCCESS
2018-12-25,Entertainment,3605,SUCCESS
2025-01-07,Food,3806,SUCCESS
2023-04-09,Grocery,947,SUCCESS
2026-05-15,Fuel,2265,SUCCESS
2024-06-22,Food,2976,SUCCESS
2023-05-03,Shopping,22,SUCCESS
2024-04-01,Healthcare,2140,SUCCESS
2019-08-01,Other,1309,SUCCESS
2023-09-21,Other,22,SUCCESS
2024-08-04,Grocery,4903,SUCCESS
2026-02-20,Healthcare,22,FAILED
2018-01-14,Utilities,4378,SUCCESS
2018-08-18,Food,4105,SUCCESS
2019-08-20,Other,22,SUCCESS
2019-09-24,Grocery,22,SUCCESS
2025-08-06,Shopping,528,SUCCESS
2022-05-18,Grocery,3511,SUCCESS
2023-11-25,Food,3156,SUCCESS
2024-11-09,Food,5098,SUCCESS
2025-07-20,Utilities,5062,SUCCESS
2020-04-19,Entertainment,1577,SUCCESS
2025-07-09,Grocery,5716,SUCCESS
2018-04-02,Grocery,2426,SUCCESS
2020-05-06,Other,22,SUCCESS
2016-12-09,Healthcare,1474,SUCCESS
2021-12-14,Utilities,22,SUCCESS
2022-06-10,Utilities,3669,SUCCESS
2024-08-14,Grocery,22,SUCCESS
2022-05-10,Grocery,85,SUCCESS
2022-08-07,Food,3773,SUCCESS
2022-10-08,Shopping,941,SUCCESS
2018-03-18,Grocery,1869,SUCCESS
2025-09-03,Food,2278,SUCCESS
2018-03-14,Food,3495,SUCCESS
2026-02-13,Entertainment,1870,SUCCESS
2023-02-26,Grocery,250,SUCCESS
2024-07-13,Healthcare,22,SUCCESS
2023-11-11,Healthcare,2951,SUCCESS
2023-07-06,Healthcare,22,SUCCESS
2019-10-31,Food,389,SUCCESS
2026-03-14,Healthcare,22,SUCCESS
2023-08-30,Shopping,1346,SUCCESS
2025-08-15,Shopping,959,SUCCESS
2022-12-17,Healthcare,2293,SUCCESS
2025-01-28,Utilities,1741,SUCCESS
2025-11-12,Entertainment,1217,SUCCESS
2023-03-28,Grocery,22,SUCCESS
2023-10-26,Other,22,SUCCESS
2023-11-16,Fuel,22,SUCCESS
2022-06-15,Entertainment,22,SUCCESS
2022-08-24,Entertainment,22,SUCCESS
2024-08-25,Transport,800,SUCCESS
2024-01-08,Entertainment,1993,SUCCESS
2024-10-03,Shopping,443,SUCCESS
2026-02-09,Utilities,2026,SUCCESS
2020-11-11,Other,2138,SUCCESS
2024-02-18,Food,3141,SUCCESS
2024-04-20,Food,22,SUCCESS
2025-02-08,Healthcare,1593,SUCCESS
2025-11-21,Fuel,313,SUCCESS
2024-09-16,Healthcare,263,SUCCESS
2024-01-07,Shopping,2365,SUCCESS
2024-10-24,Utilities,2144,SUCCESS
2025-02-04,Other,1415,SUCCESS
2023-10-17,Utilities,138,FAILED
2019-07-24,Shopping,4682,SUCCESS
2026-04-28,Entertainment,1419,SUCCESS
2018-09-07,Utilities,22,SUCCESS
2026-01-09,Grocery,2950,SUCCESS
2025-03-15,Utilities,1991,SUCCESS
2021-08-12,Grocery,22,SUCCESS
2022-01-18,Food,993,SUCCESS
2023-01-25,Grocery,22,SUCCESS
2025-04-27,Grocery,3376,SUCCESS
2020-08-03,Shopping,22,SUCCESS
2023-06-13,Food,537,SUCCESS
2026-03-04,Entertainment,1498,SUCCESS
2025-04-30,Food,3362,SUCCESS
2025-07-13,Fuel,22,SUCCESS
2023-03-29,Grocery,2598,SUCCESS
2019-08-23,Grocery,1380,SUCCESS
2026-04-29,Utilities,5614,SUCCESS
2023-11-19,Education,2553,SUCCESS
2022-04-11,Fuel,2189,SUCCESS
2022-02-06,Other,1492,SUCCESS
2026-01-02,Utilities,959,SUCCESS
2024-12-06,Grocery,1306,SUCCESS
2024-07-02,Food,657,SUCCESS
2022-04-12,Other,1765,SUCCESS
2022-05-02,Utilities,4454,SUCCESS
2023-03-12,Shopping,1136,SUCCESS
2024-09-14,Other,22,SUCCESS
2023-01-22,Shopping,2735,SUCCESS
2025-07-08,Entertainment,2475,SUCCESS
2021-02-02,Grocery,22,SUCCESS
2024-08-06,Grocery,22,SUCCESS
2026-03-02,Transport,22,SUCCESS
2024-07-09,Fuel,1516,SUCCESS
2020-11-22,Food,22,SUCCESS
2026-01-28,Other,2249,SUCCESS
2023-11-07,Other,22,SUCCESS
2025-11-23,Fuel,22,SUCCESS
2023-08-28,Food,797,SUCCESS
2024-10-27,Education,1533,SUCCESS
2019-12-12,Fuel,1680,SUCCESS
2019-08-08,Grocery,737,SUCCESS
2024-11-28,Food,2683,SUCCESS
2023-02-11,Education,2123,SUCCESS
2025-01-26,Food,22,SUCCESS
2018-06-20,Utilities,22,SUCCESS
2025-01-20,Entertainment,22,FAILED
2023-10-23,Transport,1603,SUCCESS
2024-11-01,Food,913,SUCCESS
2023-04-17,Utilities,22,SUCCESS
2024-10-24,Food,302,SUCCESS
2025-06-19,Fuel,3021,SUCCESS
2021-01-20,Food,395,SUCCESS
2025-04-06,Food,555,FAILED
2021-07-06,Other,22,SUCCESS
2024-09-13,Entertainment,3316,SUCCESS
2025-06-26,Entertainment,808,SUCCESS
2024-11-04,Education,180,SUCCESS
2023-02-23,Food,4004,SUCCESS
2024-09-24,Food,22,SUCCESS
2023-12-28,Shopping,22,SUCCESS
2025-01-01,Food,381,SUCCESS
2021-05-19,Utilities,22,SUCCESS
2021-11-22,Food,3594,SUCCESS
2023-10-03,Healthcare,964,SUCCESS
2022-03-15,Food,2317,SUCCESS
2025-08-18,Fuel,3932,SUCCESS
2023-06-23,Education,22,SUCCESS
2024-03-06,Utilities,2853,SUCCESS
2025-10-03,Fuel,2534,SUCCESS
2024-03-03,Other,22,FAILED
2022-04-18,Other,22,FAILED
2024-12-26,Food,2423,SUCCESS
2023-11-30,Entertainment,2006,FAILED
2025-08-17,Shopping,3108,SUCCESS
2022-02-03,Education,22,SUCCESS
2019-01-22,Other,60,SUCCESS
2024-05-27,Healthcare,850,SUCCESS
2021-03-26,Food,665,SUCCESS
2025-01-19,Shopping,22,SUCCESS
2019-02-22,Other,22,SUCCESS
2025-01-10,Grocery,1543,SUCCESS
2025-01-14,Healthcare,2139,SUCCESS
2019-04-25,Grocery,3433,SUCCESS
2019-02-22,Entertainment,22,SUCCESS
2023-07-15,Healthcare,2620,SUCCESS
2025-10-18,Shopping,165,SUCCESS
2025-04-07,Education,3986,SUCCESS
2021-09-22,Other,1276,SUCCESS
2018-09-11,Grocery,2061,SUCCESS
2025-04-26,Food,4565,SUCCESS
2025-02-12,Utilities,268,SUCCESS
2022-10-28,Grocery,22,SUCCESS
2024-12-14,Fuel,1905,FAILED
2024-01-13,Food,3020,FAILED
