timestamp,merchant_category,amount (INR),transaction_status
2025-02-08,Food,1241,FAILED
2025-08-06,Grocery,322,SUCCESS
2023-04-27,Fuel,603,SUCCESS
2022-02-07,Entertainment,1108,SUCCESS
2021-12-13,Food,22,SUCCESS
2022-10-25,Entertainment,1902,SUCCESS
2025-10-26,Grocery,4583,SUCCESS
2025-11-23,Food,22,SUCCESS
2021-11-20,Entertainment,174,SUCCESS
2026-01-19,Transport,22,SUCCESS
2018-02-28,Transport,2870,SUCCESS
2025-01-10,Healthcare,2014,SUCCESS
2025-06-23,Shopping,446,SUCCESS
2024-03-26,Transport,22,SUCCESS
2022-11-10,Grocery,2098,FAILED
2023-08-17,Healthcare,22,SUCCESS
2025-10-06,Food,3461,SUCCESS
2026-03-10,Other,4730,SUCCESS
2022-04-27,Transport,656,SUCCESS
2025-07-02,Shopping,22,SUCCESS
2022-08-29,Other,925,SUCCESS
2025-09-29,Entertainment,1421,SUCCESS
2025-10-31,Entertainment,22,SUCCESS
2024-06-23,Other,1141,SUCCESS
2024-11-05,Shopping,22,SUCCESS
2020-11-04,Other,4280,SUCCESS
2021-04-23,Shopping,22,SUCCESS
2025-07-09,Grocery,4817,SUCCESS
2023-10-08,Healthcare,708,SUCCESS
2024-10-25,Entertainment,22,SUCCESS
2024-07-19,Entertainment,22,SUCCESS
2023-02-07,Shopping,5566,SUCCESS
2026-02-28,Entertainment,1140,SUCCESS
2025-05-13,Entertainment,22,SUCCESS
2024-08-28,Food,22,SUCCESS
2025-07-20,Other,22,SUCCESS
2024-05-29,Utilities,3723,SUCCESS
2022-08-20,Healthcare,2085,FAILED
2024-02-14,Education,2188,FAILED
2023-12-08,Other,4503,FAILED
2021-10-01,Other,2586,SUCCESS
2025-07-02,Food,1161,FAILED
2025-08-22,Other,898,SUCCESS
2026-04-25,Food,22,SUCCESS
2025-06-26,Utilities,6150,SUCCESS
2024-02-19,Utilities,317,SUCCESS
2026-01-09,Grocery,3650,SUCCESS
2018-12-13,Entertainment,3111,SUCCESS
2022-01-04,Grocery,2302,SUCCESS
2021-07-19,Other,22,SUCCESS
2021-01-10,Food,1239,SUCCESS
2025-05-18,Fuel,1487,SUCCESS
2024-07-26,Utilities,794,FAILED
2022-10-20,Entertainment,22,SUCCESS
2026-04-30,Other,22,SUCCESS
2021-02-23,Grocery,1597,SUCCESS
2022-11-05,Utilities,22,SUCCESS
2023-03-23,Education,1721,SUCCESS
2025-01-25,Education,2165,SUCCESS
2021-07-18,Grocery,22,SUCCESS
2022-09-22,Food,22,SUCCESS
2025-06-28,Utilities,3801,SUCCESS
2024-09-18,Other,1223,SUCCESS
2023-12-01,Grocery,2355,SUCCESS
2020-09-09,Entertainment,1955,SUCCESS
2019-08-19,Fuel,3376,SUCCESS
2021-09-08,Fuel,1385,SUCCESS
2022-10-09,Shopping,2778,SUCCESS
2024-07-26,Grocery,22,SUCCESS
2023-10-25,Utilities,744,SUCCESS
2019-09-05,Grocery,2720,SUCCESS
2020-08-11,Entertainment,1551,SUCCESS
2026-02-26,Grocery,500,SUCCESS
2024-04-20,Shopping,1666,SUCCESS
2023-07-21,Food,400,SUCCESS
2022-11-06,Food,3971,SUCCESS
2019-12-28,Grocery,2821,SUCCESS
2024-02-17,Shopping,455,SUCCESS
2023-11-12,Food,22,SUCCESS
2026-03-26,Entertainment,1522,SUCCESS
2020-09-06,Shopping,22,SUCCESS
2024-11-20,Grocery,22,SUCCESS
2025-06-16,Food,22,SUCCESS
2025-02-03,Food,4467,FAILED
2026-01-14,Other,3642,SUCCESS
2024-10-20,Other,22,SUCCESS
2022-09-21,Food,2606,SUCCESS
2023-11-02,Shopping,3940,FAILED
2021-03-01,Transport,22,SUCCESS
2025-03-07,Food,1224,SUCCESS
2022-11-15,Food,2638,SUCCESS
2022-06-23,Food,2771,SUCCESS
2023-09-04,Entertainment,22,SUCCESS
2024-12-14,Entertainment,5402,SUCCESS
2024-03-01,Education,22,SUCCESS
2026-01-20,Utilities,2055,SUCCESS
2022-08-01,Fuel,4405,SUCCESS
2025-08-25,Utilities,2370,SUCCESS
2025-04-08,Grocery,59,SUCCESS
2025-09-09,Food,1934,SUCCESS
2020-08-11,Food,1299,SUCCESS
2020-09-20,Other,541,SUCCESS
2023-08-24,Other,22,SUCCESS
2026-03-11,Grocery,687,SUCCESS
2024-04-21,Food,22,SUCCESS
2022-12-12,Food,22,SUCCESS
2025-06-22,Food,1188,SUCCESS
2024-10-06,Shopping,1151,SUCCESS
2025-03-17,Food,2178,SUCCESS
2021-11-14,Grocery,82,SUCCESS
2024-10-16,Other,1612,FAILED
2025-09-23,Utilities,1347,SUCCESS
2022-06-08,Entertainment,22,SUCCESS
2021-01-22,Shopping,22,SUCCESS
2018-07-30,Fuel,1549,SUCCESS
2022-10-24,Food,22,SUCCESS
2021-03-08,Transport,2259,SUCCESS
2024-05-05,Shopping,2299,SUCCESS
2025-07-31,Healthcare,66,SUCCESS
2019-09-24,Food,22,SUCCESS
2018-07-29,Grocery,2713,SUCCESS
2025-05-16,Other,80,SUCCESS
2019-08-16,Food,3028,SUCCESS
2025-03-28,Utilities,1733,SUCCESS
2017-12-31,Entertainment,3536,SUCCESS
2018-04-21,Utilities,2307,SUCCESS
2020-09-29,Food,22,SUCCESS
2020-08-20,Transport,22,SUCCESS
2025-03-16,Food,2060,SUCCESS
2019-12-18,Grocery,22,SUCCESS
2024-06-23,Healthcare,279,SUCCESS
2024-08-27,Shopping,1068,SUCCESS
2019-09-18,Utilities,22,SUCCESS
2026-01-25,Food,583,SUCCESS
2018-07-05,Food,2442,SUCCESS
2021-05-14,Grocery,1505,SUCCESS
2024-03-28,Entertainment,172,SUCCESS
2024-01-03,Other,22,SUCCESS
2025-02-04,Grocery,2926,SUCCESS
2025-03-18,Utilities,2040,SUCCESS
2025-05-01,Food,3504,SUCCESS
2024-07-20,Other,5929,SUCCESS
2024-05-30,Other,2311,SUCCESS
2020-06-20,Entertainment,1133,SUCCESS
2022-08-01,Fuel,611,SUCCESS
2023-12-18,Food,577,SUCCESS
2026-05-23,Fuel,1619,SUCCESS
2024-02-26,Grocery,1205,FAILED
2024-09-26,Grocery,2198,SUCCESS
2023-04-17,Grocery,3852,SUCCESS
2024-01-31,Fuel,4261,FAILED
2026-02-15,Grocery,2078,SUCCESS
2024-07-31,Food,782,SUCCESS
2026-02-22,Food,22,FAILED
2024-06-01,Entertainment,1115,SUCCESS
2019-10-31,Food,4390,SUCCESS
2026-04-19,Food,2939,SUCCESS
2023-04-10,Education,22,FAILED
2026-03-21,Grocery,1970,SUCCESS
2024-06-09,Healthcare,2835,SUCCESS
2025-09-04,Shopping,526,SUCCESS
2022-06-17,Food,217,SUCCESS
2022-04-02,Shopping,1717,SUCCESS
2026-04-06,Fuel,345,SUCCESS
2022-09-09,Fuel,2784,FAILED
2018-04-26,Entertainment,4318,SUCCESS
2025-02-05,Healthcare,22,SUCCESS
2023-04-22,Shopping,712,FAILED
2026-04-15,Shopping,22,SUCCESS
2023-08-02,Utilities,2768,SUCCESS
2022-05-17,Entertainment,1278,SUCCESS
2025-04-20,Fuel,1082,FAILED
2026-04-13,Other,770,SUCCESS
2025-12-08,Fuel,2733,SUCCESS
2023-01-23,Shopping,22,SUCCESS
2017-11-10,Food,1900,FAILED
2024-02-21,Utilities,4102,SUCCESS
2021-05-11,Shopping,22,SUCCESS
2023-12-21,Grocery,22,SUCCESS
2023-06-27,Fuel,4783,SUCCESS
2026-02-03,Food,22,SUCCESS
2023-10-25,Fuel,22,SUCCESS
2018-06-22,Food,325,SUCCESS
2019-08-29,Entertainment,2247,SUCCESS
2024-05-18,Shopping,547,SUCCESS
2025-01-01,Entertainment,3266,SUCCESS
2024-11-12,Food,1881,SUCCESS
2026-05-13,Food,2503,SUCCESS
2022-09-22,Transport,181,SUCCESS
2020-11-17,Other,92,SUCCESS
2025-03-11,Transport,262,SUCCESS
2023-08-10,Utilities,1756,SUCCESS
2025-01-26,Utilities,2958,SUCCESS
2020-12-15,Grocery,948,SUCCESS
2023-02-19,Entertainment,4538,FAILED
2024-08-23,Grocery,1235,SUCCESS
2024-08-17,Entertainment,2393,FAILED
2025-04-13,Food,1245,SUCCESS
2024-07-28,Grocery,33,SUCCESS
2024-04-17,Food,2793,SUCCESS
2022-12-10,Utilities,576,SUCCESS
2025-12-28,Utilities,22,SUCCESS
2023-03-30,Grocery,4654,SUCCESS
2020-02-25,Shopping,2908,SUCCESS
2023-07-09,Food,1836,FAILED
2019-11-06,Entertainment,2145,SUCCESS
2023-08-24,Healthcare,542,SUCCESS
2023-02-23,Other,3090,SUCCESS
2025-05-14,Food,2483,SUCCESS
2025-01-19,Food,1415,SUCCESS
2022-09-18,Shopping,1021,SUCCESS
2018-08-02,Other,22,SUCCESS
2024-09-05,Fuel,652,SUCCESS
2023-09-05,Other,3243,SUCCESS
2019-12-23,Transport,1252,SUCCESS
2025-02-13,Food,3991,SUCCESS
2023-09-19,Healthcare,179,SUCCESS
2025-06-14,Healthcare,3368,SUCCESS
2021-01-31,Utilities,2221,SUCCESS
2026-03-21,Entertainment,1280,SUCCESS
2025-09-20,Other,22,SUCCESS
2024-01-11,Entertainment,4183,SUCCESS
2022-12-26,Entertainment,2254,FAILED
2024-05-06,Food,993,SUCCESS
2023-11-06,Fuel,289,SUCCESS
2020-03-09,Other,1789,SUCCESS
2020-01-02,Shopping,1792,SUCCESS
2024-04-11,Utilities,3010,FAILED
2025-09-04,Entertainment,5598,SUCCESS
2024-10-10,Shopping,1602,SUCCESS
2019-07-21,Grocery,2230,SUCCESS
2022-05-25,Fuel,22,SUCCESS
2021-10-23,Shopping,1184,SUCCESS
2020-01-23,Utilities,4458,SUCCESS
2024-07-17,Shopping,1475,SUCCESS
2020-07-31,Utilities,2339,SUCCESS
2024-12-01,Grocery,1977,SUCCESS
2024-05-20,Food,2208,SUCCESS
2021-10-02,Other,22,SUCCESS
2024-01-16,Other,22,SUCCESS
2022-02-25,Fuel,4758,SUCCESS
2025-10-29,Other,322,SUCCESS
2021-11-02,Utilities,2878,SUCCESS
2022-07-04,Grocery,22,SUCCESS
2026-05-04,Transport,973,SUCCESS
2018-10-06,Transport,22,SUCCESS
2018-10-31,Food,1073,SUCCESS
2021-08-09,Fuel,22,SUCCESS
2025-10-03,Utilities,1819,SUCCESS
2020-01-03,Education,309,SUCCESS
2024-07-11,Grocery,1861,SUCCESS
2024-03-04,Education,1875,SUCCESS
2026-05-08,Other,22,SUCCESS
2025-08-05,Food,5312,FAILED
2021-06-19,Entertainment,22,SUCCESS
2022-01-20,Healthcare,1530,SUCCESS
2026-02-17,Shopping,61,SUCCESS
2025-11-08,Other,4679,FAILED
2023-06-23,Grocery,22,SUCCESS
2025-10-10,Transport,4707,SUCCESS
2025-10-31,Shopping,22,SUCCESS
2024-05-19,Fuel,813,SUCCESS
2026-04-23,Healthcare,66,SUCCESS
2024-01-25,Other,22,SUCCESS
2018-11-12,Food,22,SUCCESS
2023-04-25,Grocery,1218,SUCCESS
2025-12-06,Grocery,1952,SUCCESS
2025-06-05,Food,2832,SUCCESS
2021-12-15,Other,22,SUCCESS
2024-10-20,Entertainment,1295,SUCCESS
2023-02-08,Food,2076,SUCCESS
2025-10-23,Other,22,SUCCESS
2026-05-18,Entertainment,22,SUCCESS
2025-04-02,Food,3246,SUCCESS
2025-11-06,Utilities,359,SUCCESS
2025-12-18,Grocery,3762,SUCCESS
2021-09-29,Grocery,2191,SUCCESS
2022-05-21,Healthcare,418,FAILED
2021-12-06,Food,2693,SUCCESS
2025-08-23,Other,1260,SUCCESS
2020-07-18,Utilities,1252,SUCCESS
2023-10-08,Grocery,1680,SUCCESS
2020-12-22,Entertainment,1189,FAILED
2021-09-09,Food,676,SUCCESS
2023-04-19,Fuel,1108,SUCCESS
2026-01-30,Other,2670,SUCCESS
2023-03-16,Healthcare,22,SUCCESS
2026-03-12,Other,109,SUCCESS
2026-04-14,Shopping,2325,SUCCESS
2018-12-02,Fuel,2370,SUCCESS
2018-12-04,Food,2918,FAILED
2020-03-29,Healthcare,3256,SUCCESS
2024-04-11,Other,1300,SUCCESS
2022-02-14,Grocery,1251,SUCCESS
2026-02-27,Transport,430,SUCCESS
2019-01-13,Food,1496,SUCCESS
2021-02-14,Education,22,SUCCESS
2023-09-24,Shopping,4226,SUCCESS
2025-08-05,Other,22,SUCCESS
2024-04-18,Utilities,22,SUCCESS
2025-09-17,Food,22,SUCCESS
2019-09-07,Other,22,SUCCESS
2025-04-12,Food,3579,SUCCESS
2024-12-01,Healthcare,3484,SUCCESS
2023-09-21,Utilities,2012,SUCCESS
2021-11-15,Grocery,22,SUCCESS
2020-03-08,Food,22,SUCCESS
2024-02-24,Grocery,1374,SUCCESS
2023-05-16,Grocery,22,SUCCESS
2021-08-19,Utilities,3372,SUCCESS
2022-06-30,Grocery,762,SUCCESS
2024-12-01,Other,1535,SUCCESS
2024-08-21,Entertainment,22,SUCCESS
2022-11-14,Healthcare,2944,SUCCESS
2022-08-28,Fuel,562,SUCCESS
2025-08-08,Shopping,381,SUCCESS
2025-03-28,Fuel,2707,SUCCESS
2025-02-26,Food,22,SUCCESS
2020-10-15,Food,22,SUCCESS
2023-01-09,Food,965,FAILED
2022-04-16,Food,2273,FAILED
2024-11-08,Utilities,3668,FAILED
2023-02-04,Entertainment,540,SUCCESS
2024-03-06,Other,22,SUCCESS
2025-06-12,Other,22,SUCCESS
2020-11-08,Food,2993,SUCCESS
2021-12-30,Other,409,SUCCESS
2024-09-01,Fuel,3242,SUCCESS
2025-07-08,Grocery,2936,SUCCESS
2026-03-03,Healthcare,460,SUCCESS
2026-03-27,Grocery,2125,SUCCESS
2021-06-13,Utilities,22,SUCCESS
2018-01-23,Grocery,2941,SUCCESS
2022-10-29,Food,22,SUCCESS
2025-07-01,Shopping,971,SUCCESS
2019-03-12,Grocery,2652,SUCCESS
2025-11-16,Utilities,240,SUCCESS
2026-05-04,Healthcare,1860,SUCCESS
2024-07-13,Shopping,1480,SUCCESS
2025-06-16,Entertainment,22,SUCCESS
2024-11-07,Food,1744,SUCCESS
2023-11-05,Transport,1056,SUCCESS
2021-06-29,Grocery,3815,SUCCESS
2026-04-13,Food,2002,SUCCESS
2023-04-08,Education,680,SUCCESS
2020-03-10,Shopping,22,SUCCESS
2026-03-24,Shopping,202,SUCCESS
2025-09-19,Entertainment,960,SUCCESS
2025-11-03,Utilities,22,SUCCESS
2025-01-10,Shopping,22,SUCCESS
2023-12-30,Healthcare,849,SUCCESS
2019-04-16,Food,22,SUCCESS
2026-04-19,Other,2677,FAILED
2021-11-03,Grocery,4501,SUCCESS
2022-02-09,Shopping,22,SUCCESS
2021-05-05,Other,1962,SUCCESS
2022-07-31,Utilities,2275,SUCCESS
2021-10-12,Utilities,22,SUCCESS
2021-02-25,Fuel,1994,SUCCESS
2025-12-30,Utilities,1389,SUCCESS
2025-04-28,Shopping,2322,SUCCESS
2025-12-23,Food,2753,SUCCESS
2023-04-16,Other,3011,SUCCESS
2019-04-23,Food,1010,SUCCESS
2021-12-29,Other,22,SUCCESS
2026-03-06,Utilities,1653,SUCCESS
2022-02-21,Entertainment,1504,SUCCESS
2022-05-09,Healthcare,22,SUCCESS
2022-03-01,Healthcare,442,SUCCESS
2025-06-23,Healthcare,1689,SUCCESS
2022-12-06,Food,3048,SUCCESS
2022-07-16,Utilities,1904,SUCCESS
2025-12-20,Food,22,SUCCESS
2025-07-27,Other,3496,SUCCESS
2024-07-28,Food,22,SUCCESS
2018-08-13,Entertainment,4065,SUCCESS
2022-11-29,Other,22,SUCCESS
2022-08-22,Fuel,2575,FAILED
2024-11-16,Utilities,1572,SUCCESS
2025-03-29,Healthcare,406,SUCCESS
2026-04-25,Food,1759,SUCCESS
2019-05-17,Utilities,2150,SUCCESS
2025-04-06,Shopping,191,SUCCESS
2025-05-29,Food,22,SUCCESS
2018-01-12,Food,2780,SUCCESS
2025-09-22,Education,1966,SUCCESS
2025-09-27,Fuel,1712,SUCCESS
2025-11-06,Food,518,SUCCESS
2025-11-24,Food,2154,SUCCESS
2018-11-03,Shopping,3017,SUCCESS
2023-09-08,Grocery,1468,SUCCESS
2025-03-25,Grocery,3843,SUCCESS
2021-07-02,Grocery,22,SUCCESS
2026-05-03,Grocery,543,SUCCESS
2025-06-10,Entertainment,22,SUCCESS
2021-02-20,Food,1730,SUCCESS
2024-09-14,Healthcare,22,SUCCESS
2025-10-21,Grocery,104,SUCCESS
2021-06-25,Fuel,3012,SUCCESS
2025-04-23,Food,1437,SUCCESS
2024-02-10,Other,22,SUCCESS
2023-05-03,Transport,2450,SUCCESS
2021-12-02,Other,3690,SUCCESS
2023-07-17,Other,1436,SUCCESS
2023-01-15,Grocery,1044,SUCCESS
2020-08-10,Grocery,1063,SUCCESS
2025-11-07,Food,2679,SUCCESS
2025-02-08,Other,1989,SUCCESS
2017-06-23,Shopping,5325,SUCCESS
2026-01-12,Food,3839,SUCCESS
2024-04-15,Other,22,SUCCESS
2025-08-26,Healthcare,22,FAILED
2023-05-16,Healthcare,4066,SUCCESS
2026-01-11,Shopping,22,SUCCESS
2022-03-20,Education,344,SUCCESS
2024-01-23,Utilities,363,SUCCESS
2024-02-20,Entertainment,2574,SUCCESS
2022-06-01,Food,1739,SUCCESS
2021-01-30,Grocery,22,SUCCESS
2024-02-21,Other,1972,SUCCESS
2019-02-04,Healthcare,46,SUCCESS
2022-09-28,Fuel,734,SUCCESS
2024-11-26,Grocery,630,SUCCESS
2026-01-24,Transport,404,SUCCESS
2017-10-09,Utilities,1036,SUCCESS
2023-02-23,Entertainment,22,SUCCESS
2020-03-05,Other,2633,SUCCESS
2023-07-20,Other,22,SUCCESS
2026-03-13,Shopping,4359,SUCCESS
2026-02-12,Food,2063,SUCCESS
2023-04-30,Utilities,1422,SUCCESS
2025-08-02,Food,4758,SUCCESS
2025-03-31,Fuel,1193,SUCCESS
2020-09-13,Grocery,22,SUCCESS
2024-06-25,Entertainment,22,SUCCESS
2024-09-08,Entertainment,22,SUCCESS
2023-03-23,Other,22,SUCCESS
2017-04-23,Other,22,SUCCESS
2025-04-23,Food,2539,SUCCESS
2025-06-15,Shopping,1136,SUCCESS
2025-09-22,Other,2496,SUCCESS
2024-05-25,Transport,694,SUCCESS
2025-07-25,Food,22,SUCCESS
2025-07-03,Shopping,22,SUCCESS
2018-11-19,Grocery,3693,FAILED
2018-10-20,Grocery,2590,SUCCESS
2018-11-18,Utilities,2978,SUCCESS
2025-07-19,Healthcare,22,SUCCESS
2025-11-19,Food,634,FAILED
2023-03-17,Shopping,2075,SUCCESS
2022-11-17,Healthcare,22,SUCCESS
2023-07-16,Food,1425,SUCCESS
2025-12-24,Education,1847,SUCCESS
2024-01-15,Entertainment,1759,SUCCESS
2023-11-29,Food,2805,FAILED
2025-02-16,Grocery,2032,SUCCESS
2022-04-27,Other,714,SUCCESS
2024-11-30,Shopping,931,SUCCESS
2024-06-18,Utilities,260,SUCCESS
2025-12-19,Fuel,3910,FAILED
2023-05-03,Shopping,22,SUCCESS
2025-04-17,Fuel,2292,SUCCESS
2025-11-19,Fuel,22,SUCCESS
2022-12-20,Food,327,SUCCESS
2025-09-24,Food,1294,SUCCESS
2026-04-20,Grocery,2881,SUCCESS
2022-12-10,Utilities,2093,SUCCESS
2020-08-13,Food,413,SUCCESS
2024-05-30,Entertainment,3229,SUCCESS
2022-09-01,Utilities,3709,SUCCESS
2022-02-02,Entertainment,22,SUCCESS
2023-08-19,Food,22,SUCCESS
2023-06-29,Grocery,22,SUCCESS
2023-03-31,Other,520,SUCCESS
2025-09-16,Grocery,1115,SUCCESS
2021-01-02,Fuel,3121,SUCCESS
2024-05-17,Food,2692,SUCCESS
2026-01-11,Transport,22,SUCCESS
2025-01-04,Other,22,SUCCESS
2025-04-28,Entertainment,22,SUCCESS
2022-07-17,Grocery,4321,SUCCESS
2024-01-18,Food,739,SUCCESS
2021-06-12,Shopping,1127,SUCCESS
2019-07-18,Utilities,22,FAILED
2025-02-03,Shopping,481,SUCCESS
2025-06-26,Shopping,678,SUCCESS
2024-02-22,Grocery,2071,SUCCESS
2019-12-11,Food,2830,SUCCESS
2023-04-17,Entertainment,257,FAILED
2025-05-19,Grocery,970,FAILED
2024-01-28,Food,4205,SUCCESS
2025-03-01,Healthcare,22,SUCCESS
2020-06-29,Grocery,213,SUCCESS
2023-10-01,Food,941,SUCCESS
2025-11-19,Other,22,SUCCESS
2022-08-22,Entertainment,22,SUCCESS
2025-12-30,Fuel,161,SUCCESS
2024-06-25,Utilities,4352,SUCCESS
2022-02-18,Food,839,SUCCESS
2026-04-25,Food,22,SUCCESS
2025-08-17,Utilities,22,SUCCESS
2023-07-26,Grocery,1758,SUCCESS
2026-03-21,Food,22,SUCCESS
2024-12-30,Food,957,SUCCESS
2025-06-03,Utilities,5815,SUCCESS
2025-03-10,Utilities,2353,SUCCESS
2022-10-19,Entertainment,1623,SUCCESS
2022-12-02,Fuel,4342,SUCCESS
2025-09-24,Other,984,FAILED
2025-05-27,Other,376,SUCCESS
2021-04-28,Food,2935,SUCCESS
2022-11-18,Food,2063,SUCCESS
2025-01-02,Entertainment,1585,SUCCESS
2024-04-23,Food,1489,SUCCESS
2025-05-07,Education,22,SUCCESS
2026-05-07,Other,22,FAILED
2025-08-11,Fuel,22,SUCCESS
2024-11-18,Healthcare,557,SUCCESS
2023-10-18,Grocery,1406,SUCCESS
2024-09-17,Other,547,SUCCESS
2026-02-05,Other,22,SUCCESS
2021-10-31,Food,412,SUCCESS
2025-03-25,Other,708,SUCCESS
2022-09-23,Other,4145,SUCCESS
2024-02-14,Food,22,SUCCESS
2018-05-30,Fuel,1376,SUCCESS
2020-03-06,Grocery,1274,SUCCESS
2021-06-29,Utilities,2760,SUCCESS
2024-04-18,Entertainment,22,SUCCESS
2023-02-15,Other,2011,SUCCESS
2018-11-06,Shopping,1697,SUCCESS
2022-11-03,Grocery,1817,SUCCESS
2026-04-18,Utilities,1029,SUCCESS
2019-10-27,Grocery,1743,SUCCESS
2025-04-10,Grocery,941,SUCCESS
2023-03-03,Transport,2133,SUCCESS
2026-02-16,Grocery,261,SUCCESS
2017-01-26,Healthcare,2969,SUCCESS
2020-10-30,Healthcare,22,SUCCESS
2021-07-30,Grocery,843,SUCCESS
2024-02-10,Food,1562,SUCCESS
2024-03-05,Healthcare,22,SUCCESS
2026-03-06,Other,483,SUCCESS
2025-08-28,Food,1961,SUCCESS
2023-12-30,Grocery,293,SUCCESS
2023-11-24,Education,22,SUCCESS
2024-03-02,Food,2484,SUCCESS
2022-02-27,Food,22,SUCCESS
2024-05-14,Utilities,22,SUCCESS
2025-02-06,Grocery,2118,SUCCESS
2023-05-09,Food,2675,FAILED
2023-03-19,Education,22,SUCCESS
2023-06-09,Education,22,SUCCESS
2023-09-10,Entertainment,1030,SUCCESS
2025-09-22,Food,22,SUCCESS
2021-02-11,Food,22,SUCCESS
2022-03-04,Fuel,2135,SUCCESS
2021-11-17,Grocery,4808,SUCCESS
2026-03-13,Food,694,FAILED
2025-12-18,Other,1110,SUCCESS
2025-07-05,Grocery,1895,SUCCESS
2026-05-09,Food,22,SUCCESS
2025-03-29,Other,129,SUCCESS
2025-04-11,Transport,1688,SUCCESS
2023-03-02,Entertainment,1113,SUCCESS
2026-01-03,Shopping,413,SUCCESS
2024-01-07,Food,1343,SUCCESS
2022-06-08,Entertainment,1939,SUCCESS
2025-11-01,Other,2843,SUCCESS
2024-03-22,Shopping,4769,SUCCESS
2023-05-22,Fuel,1577,SUCCESS
2021-11-04,Grocery,1754,SUCCESS
2024-07-19,Food,3962,SUCCESS
2018-06-09,Utilities,3317,SUCCESS
2020-10-25,Healthcare,22,SUCCESS
2023-07-24,Grocery,421,SUCCESS
2026-01-09,Entertainment,1394,SUCCESS
2022-02-12,Transport,1986,SUCCESS
2025-11-10,Fuel,2497,FAILED
2020-02-17,Food,1263,SUCCESS
2024-12-10,Grocery,1033,SUCCESS
2024-11-14,Fuel,1233,SUCCESS
2024-07-29,Other,315,SUCCESS
2022-06-30,Education,205,SUCCESS
2018-12-19,Transport,2605,SUCCESS
2023-03-22,Shopping,1681,FAILED
2021-08-20,Transport,2013,SUCCESS
2021-11-07,Other,3425,SUCCESS
2024-10-05,Shopping,911,SUCCESS
2023-02-08,Other,759,SUCCESS
2025-01-29,Food,632,SUCCESS
2018-07-25,Other,2088,SUCCESS
2024-01-26,Fuel,1840,SUCCESS
2025-08-19,Other,2678,SUCCESS
2025-02-18,Healthcare,1020,SUCCESS
2021-05-01,Fuel,1595,SUCCESS
2021-09-04,Entertainment,22,FAILED
2020-11-11,Food,22,SUCCESS
2021-01-22,Other,3470,SUCCESS
2019-06-30,Fuel,1340,SUCCESS
2026-03-24,Food,22,SUCCESS
2025-04-27,Transport,1291,SUCCESS
2019-11-30,Entertainment,145,SUCCESS
2021-06-19,Food,106,SUCCESS
2019-08-31,Fuel,1091,SUCCESS
2022-04-16,Utilities,3411,SUCCESS
2024-09-10,Other,22,SUCCESS
2026-02-27,Other,5503,SUCCESS
2025-09-27,Food,3643,SUCCESS
2024-11-19,Other,22,SUCCESS
2025-03-02,Utilities,3038,SUCCESS
2025-01-29,Shopping,1661,SUCCESS
2024-10-04,Fuel,653,SUCCESS
2025-12-30,Entertainment,2078,SUCCESS
2022-09-15,Healthcare,2971,SUCCESS
2024-07-25,Shopping,121,SUCCESS
2024-11-14,Food,2699,SUCCESS
2023-09-24,Shopping,2032,SUCCESS
2024-03-24,Food,2676,SUCCESS
2022-02-01,Healthcare,900,SUCCESS
2022-06-16,Other,159,SUCCESS
2025-03-03,Other,1701,SUCCESS
2025-04-01,Shopping,2947,SUCCESS
2024-07-12,Food,1977,FAILED
2026-05-26,Fuel,694,SUCCESS
2024-11-20,Education,22,SUCCESS
2022-09-22,Fuel,2026,SUCCESS
2024-04-14,Food,1953,SUCCESS
2024-11-06,Other,884,SUCCESS
2023-11-20,Grocery,3216,SUCCESS
2024-03-31,Fuel,3774,SUCCESS
2024-05-28,Utilities,22,SUCCESS
2025-02-23,Other,5262,SUCCESS
2025-11-14,Fuel,22,SUCCESS
2024-01-13,Food,333,SUCCESS
2024-11-21,Food,22,SUCCESS
2023-11-26,Other,3951,SUCCESS
2025-01-10,Grocery,1898,SUCCESS
2019-09-05,Entertainment,815,SUCCESS
2019-05-28,Shopping,22,SUCCESS
2025-11-12,Food,2151,SUCCESS
2025-10-29,Grocery,3667,SUCCESS
2025-08-14,Other,511,SUCCESS
2025-05-04,Food,1308,SUCCESS
2024-10-16,Shopping,295,SUCCESS
2026-04-23,Other,1644,SUCCESS
2026-03-29,Grocery,2997,SUCCESS
2026-05-14,Healthcare,2982,SUCCESS
2018-11-22,Fuel,22,SUCCESS
2021-11-10,Food,22,SUCCESS
2025-09-08,Food,876,SUCCESS
2026-01-28,Other,22,SUCCESS
2024-07-31,Transport,2708,SUCCESS
2024-08-09,Grocery,22,SUCCESS
2021-05-25,Education,3290,SUCCESS
2023-02-13,Transport,3071,SUCCESS
2024-05-19,Shopping,2533,SUCCESS
2023-02-14,Healthcare,1423,SUCCESS
2024-06-20,Fuel,1421,SUCCESS
2023-12-03,Fuel,3354,SUCCESS
2020-11-16,Entertainment,411,SUCCESS
2024-11-09,Entertainment,22,SUCCESS
2022-09-05,Healthcare,1486,SUCCESS
2021-09-09,Healthcare,569,SUCCESS
2025-02-13,Food,22,SUCCESS
2022-04-26,Other,22,SUCCESS
2024-08-15,Transport,453,SUCCESS
2017-11-01,Other,660,SUCCESS
2025-05-01,Grocery,4689,SUCCESS
2025-03-23,Entertainment,1737,SUCCESS
2025-10-28,Grocery,647,SUCCESS
2025-08-29,Healthcare,5059,SUCCESS
2023-07-20,Grocery,145,SUCCESS
